lng,lat
-1.9775390625,53.8265967429941
-3.2080078125,52.522905940278065
-0.81298828125,52.83595824834852
-0.2197265625,51.467696956223364
-2.9443359375,55.32289421921913
-3.80126953125,50.75035931136963
-4.053955078125,56.76476752576022
