"city","lat","lng","population","country"
"Freeport City","26.5200","-78.6600","45945","Bahamas, The"
"Port Nelson","23.6503","-74.8408","100","Bahamas, The"
"Dunmore Town","25.5019","-76.6358","1168","Bahamas, The"
"Cockburn Town","24.0513","-74.5297","271","Bahamas, The"
"Marsh Harbour","26.4000","-77.1700","6283","Bahamas, The"
"Pirates Well","22.4328","-73.1010","235","Bahamas, The"
"Nassau","25.0667","-77.3333","274400","Bahamas, The"
"Rock Sound","24.8333","-76.3333","1000","Bahamas, The"
