"city","lat","lng","population","country"
"Kampong Penabai","4.7959","114.6258","888","Brunei"
"Kampong Putat","4.8330","114.9760","364","Brunei"
"Kampong Burong Pingai","4.7379","114.6600","401","Brunei"
"Kampong Pegalayan","4.7981","114.8279","1007","Brunei"
"Kampong Kiudang","4.7401","114.7361","1258","Brunei"
"Kampong Bunot","4.8523","114.8811","1563","Brunei"
"Kampong Paganan","4.6584","115.0471","85","Brunei"
"Kampong Mungkom","4.6578","114.7243","183","Brunei"
"Kampong Madewa","4.8558","114.8954","865","Brunei"
"Kampong Sungai Liang","4.6775","114.4958","910","Brunei"
"Kampong Sabun","5.0303","115.0595","412","Brunei"
"Bandar Seri Begawan","4.9167","114.9167","50000","Brunei"
"Kampong Sinarubai","4.8382","114.8735","2319","Brunei"
"Kampong Sinaut","4.8156","114.7468","932","Brunei"
"Kampong Serusup","4.9468","114.9440","1474","Brunei"
"Kampong Kuala Tutong","4.7808","114.6077","295","Brunei"
"Kampong Penapar","4.7190","114.6683","443","Brunei"
"Kampong Buang Tawar","4.8766","114.9776","10","Brunei"
"Kampong Tulang","4.9306","114.8840","1689","Brunei"
"Kampong Serdang","4.9035","114.9920","609","Brunei"
"Kampong Danau","4.7643","114.5891","73","Brunei"
"Kampong Tanjong Maya","4.7490","114.6652","488","Brunei"
"Kampong Mentiri","4.9704","115.0209","1215","Brunei"
"Kampong Lupak Luas","4.8696","114.9403","472","Brunei"
"Kampong Kota Batu","4.8782","114.9612","588","Brunei"
"Kampong Kiulap","4.8966","114.9281","3400","Brunei"
"Kampong Panchor Dulit","4.8053","114.6647","541","Brunei"
"Kampong Kapok","5.0227","115.0454","2791","Brunei"
"Kampong Sangkarai","4.8049","114.6462","1989","Brunei"
"Kampong Penyatang","4.7628","114.6057","0","Brunei"
"Kampong Belaban","4.6686","115.0839","21","Brunei"
"Kampong Perumpong","4.6749","114.4927","523","Brunei"
"Kampong Bukit Panggal","4.8282","114.7266","801","Brunei"
"Kampong Imang","4.7911","114.8009","16","Brunei"
