"city","lat","lng","population", "country"
"Kuwait City","29.3750","47.9800","2989000","Kuwait"
"Al Ahmadi","29.0769","48.0838","68763","Kuwait"
"Al Wafrah","28.6392","47.9306","10017","Kuwait"
"Abu Hulayfah","29.3333","48.0000","164212","Kuwait"
"Al Jahra'","29.3375","47.6581","194193","Kuwait"
